ASSIGNMENT_ID,FLIGHT_ID,STAFF_CODE,DUTY_ROLE
199280,22060,JL0CA112,CA
199281,22061,JL0CA014,チーフCA
199282,22061,JL0CA102,CA
199283,22061,JL0CA162,CA
199284,22061,JL0CA115,CA
199285,22061,JL0CA031,CA
199286,22062,JL0CA181,チーフCA
199287,22062,JL0CA114,CA
199288,22062,JL0CA024,CA
199289,22062,JL0CA138,CA
199290,22062,JL0CA146,CA
199291,22062,JL0CA070,CA
199292,22063,JL0CA147,チーフCA
199293,22063,JL0CA161,CA
199294,22063,JL0CA191,CA
199295,22063,JL0CA189,CA
199296,22064,JL0CA182,チーフCA
199297,22064,JL0CA062,CA
199298,22064,JL0CA156,CA
199299,22064,JL0CA022,CA
199300,22064,JL0CA171,CA
199301,22064,JL0CA139,CA
199302,22064,JL0CA141,CA
199303,22065,JL0CA104,チーフCA
199304,22065,JL0CA199,CA
199305,22065,JL0CA108,CA
199306,22065,JL0CA154,CA
199307,22066,JL0CA168,チーフCA
199308,22066,JL0CA121,CA
199309,22066,JL0CA161,CA
199310,22066,JL0CA057,CA
199311,22066,JL0CA136,CA
199312,22067,JL0CA024,チーフCA
199313,22067,JL0CA166,CA
199314,22067,JL0CA171,CA
199315,22068,JL0CA034,チーフCA
199316,22068,JL0CA022,CA
199317,22068,JL0CA115,CA
199318,22068,JL0CA044,CA
199319,22068,JL0CA001,CA
199320,22068,JL0CA119,CA
199321,22068,JL0CA173,CA
199322,22070,JL0CA025,チーフCA
199323,22070,JL0CA033,CA
199324,22070,JL0CA014,CA
199325,22070,JL0CA199,CA
199326,22072,JL0CA169,チーフCA
199327,22072,JL0CA004,CA
199328,22072,JL0CA020,CA
199329,22072,JL0CA028,CA
199330,22072,JL0CA091,CA
199331,22072,JL0CA012,CA
199332,22073,JL0CA057,チーフCA
199333,22073,JL0CA027,CA
199334,22073,JL0CA014,CA
199335,22073,JL0CA051,CA
199336,22073,JL0CA148,CA
199337,22074,JL0CA127,チーフCA
199338,22074,JL0CA168,CA
199339,22074,JL0CA093,CA
199340,22074,JL0CA082,CA
199341,22074,JL0CA163,CA
199342,22074,JL0CA150,CA
199343,22074,JL0CA005,CA
199344,22074,JL0CA145,CA
199345,22075,JL0CA162,チーフCA
199346,22075,JL0CA110,CA
199347,22075,JL0CA144,CA
199348,22076,JL0CA071,チーフCA
199349,22076,JL0CA007,CA
199350,22076,JL0CA156,CA
199351,22077,JL0CA033,チーフCA
199352,22077,JL0CA143,CA
199353,22077,JL0CA069,CA
199354,22077,JL0CA154,CA
199355,22078,JL0CA006,チーフCA
199356,22078,JL0CA065,CA
199357,22078,JL0CA110,CA
199358,22078,JL0CA177,CA
199359,22078,JL0CA072,CA
199360,22078,JL0CA179,CA
199361,22078,JL0CA022,CA
199362,22078,JL0CA010,CA
199363,22079,JL0CA160,チーフCA
199364,22079,JL0CA177,CA
199365,22079,JL0CA137,CA
199366,22079,JL0CA048,CA
199367,22079,JL0CA167,CA
199368,22079,JL0CA178,CA
199369,22079,JL0CA035,CA
199370,22079,JL0CA175,CA
199371,22080,JL0CA035,チーフCA
199372,22080,JL0CA094,CA
199373,22080,JL0CA147,CA
199374,22080,JL0CA176,CA
199375,22080,JL0CA074,CA
199376,22080,JL0CA148,CA
199377,22080,JL0CA063,CA
199378,22080,JL0CA087,CA
199379,22081,JL0CA104,チーフCA
199380,22081,JL0CA123,CA
199381,22081,JL0CA148,CA
199382,22081,JL0CA158,CA
199383,22081,JL0CA066,CA
199384,22081,JL0CA128,CA
199385,22081,JL0CA186,CA
199386,22081,JL0CA193,CA
199387,22082,JL0CA140,チーフCA
199388,22082,JL0CA190,CA
199389,22082,JL0CA037,CA
199390,22082,JL0CA102,CA
199391,22082,JL0CA143,CA
199392,22083,JL0CA167,チーフCA
199393,22083,JL0CA112,CA
199394,22083,JL0CA007,CA
199395,22083,JL0CA189,CA
199396,22083,JL0CA144,CA
199397,22083,JL0CA109,CA
199398,22083,JL0CA157,CA
199399,22083,JL0CA030,CA
199400,22084,JL0CA190,チーフCA
199401,22084,JL0CA033,CA
199402,22084,JL0CA106,CA
199403,22084,JL0CA066,CA
199404,22084,JL0CA018,CA
199405,22084,JL0CA034,CA
199406,22084,JL0CA049,CA
199407,22084,JL0CA051,CA
199408,22085,JL0CA100,チーフCA
199409,22085,JL0CA019,CA
199410,22085,JL0CA155,CA
199411,22085,JL0CA042,CA
199412,22085,JL0CA184,CA
199413,22086,JL0CA085,チーフCA
199414,22086,JL0CA021,CA
199415,22086,JL0CA036,CA
199416,22086,JL0CA023,CA
199417,22086,JL0CA180,CA
199418,22086,JL0CA174,CA
199419,22086,JL0CA149,CA
199420,22086,JL0CA103,CA
199421,22087,JL0CA191,チーフCA
199422,22087,JL0CA184,CA
199423,22087,JL0CA140,CA
199424,22087,JL0CA130,CA
199425,22088,JL0CA045,チーフCA
199426,22088,JL0CA167,CA
199427,22088,JL0CA195,CA
199428,22088,JL0CA117,CA
199429,22088,JL0CA061,CA
199430,22089,JL0CA051,チーフCA
199431,22089,JL0CA014,CA
199432,22089,JL0CA002,CA
199433,22089,JL0CA146,CA
199434,22089,JL0CA183,CA
199435,22089,JL0CA053,CA
199436,22090,JL0CA190,チーフCA
199437,22090,JL0CA033,CA
199438,22090,JL0CA142,CA
199439,22091,JL0CA120,チーフCA
199440,22091,JL0CA199,CA
199441,22091,JL0CA032,CA
199442,22092,JL0CA042,チーフCA
199443,22092,JL0CA072,CA
199444,22092,JL0CA058,CA
199445,22092,JL0CA180,CA
199446,22092,JL0CA118,CA
199447,22093,JL0CA123,チーフCA
199448,22093,JL0CA172,CA
199449,22093,JL0CA180,CA
199450,22093,JL0CA095,CA
199451,22093,JL0CA152,CA
199452,22094,JL0CA131,チーフCA
199453,22094,JL0CA139,CA
199454,22094,JL0CA042,CA
199455,22094,JL0CA017,CA
199456,22095,JL0CA006,チーフCA
199457,22095,JL0CA185,CA
199458,22095,JL0CA140,CA
199459,22095,JL0CA057,CA
199460,22096,JL0CA029,チーフCA
199461,22096,JL0CA084,CA
199462,22096,JL0CA195,CA
199463,22096,JL0CA151,CA
199464,22097,JL0CA150,チーフCA
199465,22097,JL0CA086,CA
199466,22097,JL0CA124,CA
199467,22098,JL0CA149,チーフCA
199468,22098,JL0CA028,CA
199469,22098,JL0CA068,CA
199470,22098,JL0CA112,CA
199471,22098,JL0CA124,CA
199472,22099,JL0CA168,チーフCA
199473,22099,JL0CA045,CA
199474,22099,JL0CA009,CA
199475,22099,JL0CA143,CA
199476,22100,JL0CA090,チーフCA
199477,22100,JL0CA148,CA
199478,22100,JL0CA113,CA
199479,22100,JL0CA059,CA
199480,22100,JL0CA013,CA
199481,22100,JL0CA180,CA
199482,22100,JL0CA172,CA
199483,22101,JL0CA196,チーフCA
199484,22101,JL0CA003,CA
199485,22101,JL0CA194,CA
199486,22101,JL0CA116,CA
199487,22101,JL0CA037,CA
199488,22102,JL0CA145,チーフCA
199489,22102,JL0CA184,CA
199490,22102,JL0CA066,CA
199491,22102,JL0CA120,CA
199492,22102,JL0CA022,CA
199493,22102,JL0CA102,CA
199494,22103,JL0CA101,チーフCA
199495,22103,JL0CA191,CA
199496,22103,JL0CA049,CA
199497,22103,JL0CA021,CA
199498,22103,JL0CA115,CA
199499,22104,JL0CA127,チーフCA
199500,22104,JL0CA027,CA
199501,22104,JL0CA145,CA
199502,22105,JL0CA053,チーフCA
199503,22105,JL0CA115,CA
199504,22105,JL0CA110,CA
199505,22105,JL0CA017,CA
199506,22106,JL0CA066,チーフCA
199507,22106,JL0CA157,CA
199508,22106,JL0CA122,CA
199509,22106,JL0CA131,CA
199510,22106,JL0CA080,CA
199511,22106,JL0CA008,CA
199512,22107,JL0CA137,チーフCA
199513,22107,JL0CA194,CA
199514,22107,JL0CA075,CA
199515,22107,JL0CA100,CA
199516,22107,JL0CA081,CA
199517,22107,JL0CA171,CA
199518,22107,JL0CA160,CA
199519,22107,JL0CA059,CA
199520,22108,JL0CA196,チーフCA
199521,22108,JL0CA084,CA
199522,22108,JL0CA050,CA
199523,22108,JL0CA091,CA
199524,22108,JL0CA075,CA
199525,22108,JL0CA083,CA
199526,22108,JL0CA163,CA
199527,22109,JL0CA122,チーフCA
199528,22109,JL0CA095,CA
199529,22109,JL0CA152,CA
199530,22109,JL0CA087,CA
199531,22109,JL0CA144,CA
199532,22109,JL0CA022,CA
199533,22109,JL0CA041,CA
199534,22109,JL0CA063,CA
199535,22110,JL0CA025,チーフCA
199536,22110,JL0CA139,CA
199537,22110,JL0CA077,CA
199538,22110,JL0CA090,CA
199539,22110,JL0CA178,CA
199540,22110,JL0CA185,CA
199541,22111,JL0CA107,チーフCA
199542,22111,JL0CA101,CA
199543,22111,JL0CA200,CA
199544,22111,JL0CA128,CA
199545,22111,JL0CA039,CA
199546,22111,JL0CA094,CA
199547,22111,JL0CA114,CA
199548,22112,JL0CA085,チーフCA
199549,22112,JL0CA034,CA
199550,22112,JL0CA171,CA
199551,22112,JL0CA146,CA
199552,22113,JL0CA091,チーフCA
199553,22113,JL0CA104,CA
199554,22113,JL0CA053,CA
199555,22113,JL0CA082,CA
199556,22113,JL0CA043,CA
199557,22113,JL0CA069,CA
199558,22114,JL0CA180,チーフCA
199559,22114,JL0CA033,CA
199560,22114,JL0CA082,CA
199561,22115,JL0CA054,チーフCA
199562,22115,JL0CA076,CA
199563,22115,JL0CA015,CA
199564,22115,JL0CA141,CA
199565,22115,JL0CA143,CA
199566,22115,JL0CA065,CA
199567,22115,JL0CA027,CA
199568,22115,JL0CA041,CA
199569,22116,JL0CA040,チーフCA
199570,22116,JL0CA144,CA
199571,22116,JL0CA154,CA
199572,22116,JL0CA055,CA
199573,22116,JL0CA195,CA
199574,22116,JL0CA080,CA
199575,22117,JL0CA140,チーフCA
199576,22117,JL0CA057,CA
199577,22117,JL0CA184,CA
199578,22117,JL0CA115,CA
199579,22118,JL0CA079,チーフCA
199580,22118,JL0CA054,CA
199581,22118,JL0CA157,CA
199582,22118,JL0CA088,CA
199583,22118,JL0CA163,CA
199584,22118,JL0CA011,CA
199585,22118,JL0CA028,CA
199586,22118,JL0CA139,CA
199587,22119,JL0CA102,チーフCA
199588,22119,JL0CA155,CA
199589,22119,JL0CA099,CA
199590,22120,JL0CA112,チーフCA
199591,22120,JL0CA012,CA
199592,22120,JL0CA144,CA
199593,22120,JL0CA120,CA
199594,22120,JL0CA097,CA
199595,22121,JL0CA110,チーフCA
199596,22121,JL0CA053,CA
199597,22121,JL0CA129,CA
199598,22121,JL0CA155,CA
199599,22121,JL0CA086,CA
199600,22121,JL0CA128,CA
199601,22121,JL0CA127,CA
199602,22121,JL0CA005,CA
199603,22124,JL0CA027,チーフCA
199604,22124,JL0CA133,CA
199605,22124,JL0CA088,CA
199606,22124,JL0CA105,CA
199607,22124,JL0CA103,CA
199608,22124,JL0CA046,CA
199609,22125,JL0CA061,チーフCA
199610,22125,JL0CA105,CA
199611,22125,JL0CA047,CA
199612,22126,JL0CA023,チーフCA
199613,22126,JL0CA153,CA
199614,22126,JL0CA005,CA
199615,22126,JL0CA101,CA
199616,22127,JL0CA134,チーフCA
199617,22127,JL0CA148,CA
199618,22127,JL0CA036,CA
199619,22127,JL0CA022,CA
199620,22127,JL0CA084,CA
199621,22127,JL0CA072,CA
199622,22127,JL0CA182,CA
199623,22127,JL0CA171,CA
199624,22128,JL0CA133,チーフCA
199625,22128,JL0CA199,CA
199626,22128,JL0CA026,CA
199627,22128,JL0CA038,CA
199628,22128,JL0CA155,CA
199629,22128,JL0CA135,CA
199630,22128,JL0CA179,CA
199631,22128,JL0CA006,CA
199632,22129,JL0CA139,チーフCA
199633,22129,JL0CA009,CA
199634,22129,JL0CA050,CA
199635,22129,JL0CA087,CA
199636,22129,JL0CA146,CA
199637,22129,JL0CA051,CA
199638,22129,JL0CA137,CA
199639,22129,JL0CA173,CA
199640,22130,JL0CA102,チーフCA
199641,22130,JL0CA009,CA
199642,22130,JL0CA101,CA
199643,22130,JL0CA164,CA
199644,22131,JL0CA106,チーフCA
199645,22131,JL0CA054,CA
199646,22131,JL0CA127,CA
199647,22131,JL0CA018,CA
199648,22132,JL0CA192,チーフCA
199649,22132,JL0CA035,CA
199650,22132,JL0CA125,CA
199651,22133,JL0CA043,チーフCA
199652,22133,JL0CA053,CA
199653,22133,JL0CA040,CA
199654,22133,JL0CA015,CA
199655,22133,JL0CA059,CA
199656,22133,JL0CA028,CA
199657,22133,JL0CA004,CA
199658,22133,JL0CA092,CA
199659,22134,JL0CA183,チーフCA
199660,22134,JL0CA023,CA
199661,22134,JL0CA182,CA
199662,22134,JL0CA087,CA
199663,22134,JL0CA071,CA
199664,22134,JL0CA168,CA
199665,22134,JL0CA063,CA
199666,22135,JL0CA018,チーフCA
199667,22135,JL0CA190,CA
199668,22135,JL0CA184,CA
199669,22136,JL0CA158,チーフCA
199670,22136,JL0CA074,CA
199671,22136,JL0CA168,CA
199672,22136,JL0CA043,CA
199673,22137,JL0CA023,チーフCA
199674,22137,JL0CA083,CA
199675,22137,JL0CA139,CA
199676,22137,JL0CA152,CA
199677,22137,JL0CA128,CA
199678,22138,JL0CA020,チーフCA
199679,22138,JL0CA080,CA
199680,22138,JL0CA119,CA
199681,22138,JL0CA077,CA
199682,22138,JL0CA111,CA
199683,22138,JL0CA145,CA
199684,22138,JL0CA117,CA
199685,22138,JL0CA118,CA
199686,22139,JL0CA061,チーフCA
199687,22139,JL0CA132,CA
199688,22139,JL0CA026,CA
199689,22139,JL0CA027,CA
199690,22139,JL0CA039,CA
199691,22140,JL0CA062,チーフCA
199692,22140,JL0CA133,CA
199693,22140,JL0CA086,CA
199694,22140,JL0CA102,CA
199695,22140,JL0CA034,CA
199696,22140,JL0CA116,CA
199697,22140,JL0CA154,CA
199698,22140,JL0CA015,CA
199699,22141,JL0CA008,チーフCA
199700,22141,JL0CA166,CA
199701,22141,JL0CA158,CA
199702,22141,JL0CA129,CA
199703,22141,JL0CA139,CA
199704,22142,JL0CA007,チーフCA
199705,22142,JL0CA200,CA
199706,22142,JL0CA150,CA
199707,22143,JL0CA023,チーフCA
199708,22143,JL0CA167,CA
199709,22143,JL0CA141,CA
199710,22143,JL0CA026,CA
199711,22143,JL0CA099,CA
199712,22144,JL0CA104,チーフCA
199713,22144,JL0CA131,CA
199714,22144,JL0CA162,CA
199715,22144,JL0CA081,CA
199716,22144,JL0CA077,CA
199717,22144,JL0CA040,CA
199718,22144,JL0CA010,CA
199719,22144,JL0CA013,CA
199720,22145,JL0CA143,チーフCA
199721,22145,JL0CA036,CA
199722,22145,JL0CA016,CA
199723,22145,JL0CA188,CA
199724,22145,JL0CA124,CA
199725,22146,JL0CA094,チーフCA
199726,22146,JL0CA051,CA
199727,22146,JL0CA112,CA
199728,22146,JL0CA047,CA
199729,22147,JL0CA032,チーフCA
199730,22147,JL0CA067,CA
199731,22147,JL0CA106,CA
199732,22147,JL0CA162,CA
199733,22147,JL0CA041,CA
199734,22148,JL0CA101,チーフCA
199735,22148,JL0CA196,CA
199736,22148,JL0CA032,CA
199737,22148,JL0CA020,CA
199738,22148,JL0CA115,CA
199739,22148,JL0CA081,CA
199740,22148,JL0CA036,CA
199741,22149,JL0CA155,チーフCA
199742,22149,JL0CA042,CA
199743,22149,JL0CA110,CA
199744,22149,JL0CA022,CA
199745,22149,JL0CA137,CA
199746,22149,JL0CA065,CA
199747,22150,JL0CA067,チーフCA
199748,22150,JL0CA020,CA
199749,22150,JL0CA010,CA
199750,22150,JL0CA053,CA
199751,22150,JL0CA074,CA
199752,22150,JL0CA098,CA
199753,22151,JL0CA166,チーフCA
199754,22151,JL0CA106,CA
199755,22151,JL0CA126,CA
199756,22151,JL0CA169,CA
199757,22151,JL0CA181,CA
199758,22151,JL0CA025,CA
199759,22151,JL0CA144,CA
199760,22152,JL0CA008,チーフCA
199761,22152,JL0CA138,CA
199762,22152,JL0CA038,CA
199763,22152,JL0CA047,CA
199764,22152,JL0CA197,CA
199765,22152,JL0CA151,CA
199766,22152,JL0CA127,CA
199767,22152,JL0CA065,CA
199768,22153,JL0CA006,チーフCA
199769,22153,JL0CA011,CA
199770,22153,JL0CA096,CA
199771,22153,JL0CA123,CA
199772,22153,JL0CA176,CA
199773,22153,JL0CA158,CA
199774,22154,JL0CA002,チーフCA
199775,22154,JL0CA091,CA
199776,22154,JL0CA001,CA
199777,22154,JL0CA113,CA
199778,22155,JL0CA083,チーフCA
199779,22155,JL0CA135,CA
199780,22155,JL0CA065,CA
199781,22155,JL0CA133,CA
199782,22156,JL0CA104,チーフCA
199783,22156,JL0CA141,CA
199784,22156,JL0CA048,CA
199785,22156,JL0CA093,CA
199786,22156,JL0CA042,CA
199787,22156,JL0CA007,CA
199788,22156,JL0CA036,CA
199789,22156,JL0CA142,CA
199790,22157,JL0CA069,チーフCA
199791,22157,JL0CA070,CA
199792,22157,JL0CA115,CA
199793,22157,JL0CA060,CA
199794,22157,JL0CA085,CA
199795,22158,JL0CA175,チーフCA
199796,22158,JL0CA185,CA
199797,22158,JL0CA198,CA
199798,22158,JL0CA163,CA
199799,22158,JL0CA036,CA
199800,22158,JL0CA137,CA
199801,22158,JL0CA046,CA
199802,22159,JL0CA093,チーフCA
199803,22159,JL0CA194,CA
199804,22159,JL0CA042,CA
199805,22159,JL0CA143,CA
199806,22159,JL0CA069,CA
199807,22159,JL0CA190,CA
199808,22160,JL0CA033,チーフCA
199809,22160,JL0CA174,CA
199810,22160,JL0CA187,CA
199811,22160,JL0CA112,CA
199812,22160,JL0CA070,CA
199813,22160,JL0CA155,CA
199814,22160,JL0CA092,CA
199815,22161,JL0CA094,チーフCA
199816,22161,JL0CA157,CA
199817,22161,JL0CA073,CA
199818,22161,JL0CA138,CA
199819,22161,JL0CA085,CA
199820,22161,JL0CA175,CA
199821,22161,JL0CA049,CA
199822,22161,JL0CA145,CA
199823,22162,JL0CA096,チーフCA
199824,22162,JL0CA044,CA
199825,22162,JL0CA017,CA
199826,22162,JL0CA074,CA
199827,22162,JL0CA113,CA
199828,22162,JL0CA159,CA
199829,22162,JL0CA126,CA
199830,22162,JL0CA127,CA
199831,22163,JL0CA002,チーフCA
199832,22163,JL0CA189,CA
199833,22163,JL0CA007,CA
199834,22163,JL0CA162,CA
199835,22163,JL0CA043,CA
199836,22163,JL0CA041,CA
199837,22163,JL0CA039,CA
199838,22164,JL0CA146,チーフCA
199839,22164,JL0CA138,CA
199840,22164,JL0CA093,CA
199841,22164,JL0CA018,CA
199842,22164,JL0CA130,CA
199843,22164,JL0CA191,CA
199844,22165,JL0CA154,チーフCA
199845,22165,JL0CA025,CA
199846,22165,JL0CA199,CA
199847,22165,JL0CA165,CA
199848,22165,JL0CA107,CA
199849,22167,JL0CA116,チーフCA
199850,22167,JL0CA158,CA
199851,22167,JL0CA089,CA
199852,22167,JL0CA064,CA
199853,22167,JL0CA134,CA
199854,22167,JL0CA174,CA
199855,22167,JL0CA182,CA
199856,22168,JL0CA132,チーフCA
199857,22168,JL0CA064,CA
199858,22168,JL0CA127,CA
199859,22168,JL0CA122,CA
199860,22168,JL0CA006,CA
199861,22168,JL0CA197,CA
199862,22168,JL0CA019,CA
199863,22169,JL0CA021,チーフCA
199864,22169,JL0CA101,CA
199865,22169,JL0CA182,CA
199866,22169,JL0CA132,CA
199867,22169,JL0CA145,CA
199868,22170,JL0CA097,チーフCA
199869,22170,JL0CA013,CA
199870,22170,JL0CA191,CA
199871,22170,JL0CA060,CA
199872,22170,JL0CA027,CA
199873,22170,JL0CA012,CA
199874,22170,JL0CA090,CA
199875,22170,JL0CA066,CA
199876,22171,JL0CA164,チーフCA
199877,22171,JL0CA036,CA
199878,22171,JL0CA029,CA
199879,22171,JL0CA013,CA
199880,22171,JL0CA166,CA
199881,22171,JL0CA018,CA
199882,22172,JL0CA132,チーフCA
199883,22172,JL0CA116,CA
199884,22172,JL0CA147,CA
199885,22172,JL0CA104,CA
199886,22173,JL0CA050,チーフCA
199887,22173,JL0CA111,CA
199888,22173,JL0CA125,CA
199889,22173,JL0CA101,CA
199890,22173,JL0CA193,CA
199891,22173,JL0CA196,CA
199892,22173,JL0CA040,CA
199893,22174,JL0CA013,チーフCA
199894,22174,JL0CA186,CA
199895,22174,JL0CA132,CA
199896,22174,JL0CA052,CA
199897,22174,JL0CA094,CA
199898,22174,JL0CA114,CA
199899,22175,JL0CA170,チーフCA
199900,22175,JL0CA159,CA
199901,22175,JL0CA075,CA
199902,22176,JL0CA183,チーフCA
199903,22176,JL0CA200,CA
199904,22176,JL0CA131,CA
199905,22176,JL0CA028,CA
199906,22176,JL0CA149,CA
199907,22177,JL0CA115,チーフCA
199908,22177,JL0CA178,CA
199909,22177,JL0CA132,CA
199910,22177,JL0CA045,CA
199911,22178,JL0CA135,チーフCA
199912,22178,JL0CA178,CA
199913,22178,JL0CA117,CA
199914,22178,JL0CA052,CA
199915,22178,JL0CA090,CA
199916,22178,JL0CA152,CA
199917,22178,JL0CA195,CA
199918,22179,JL0CA099,チーフCA
199919,22179,JL0CA162,CA
199920,22179,JL0CA056,CA
199921,22179,JL0CA118,CA
199922,22179,JL0CA054,CA
199923,22179,JL0CA096,CA
199924,22180,JL0CA029,チーフCA
199925,22180,JL0CA135,CA
199926,22180,JL0CA188,CA
199927,22180,JL0CA166,CA
199928,22180,JL0CA193,CA
199929,22180,JL0CA087,CA
199930,22180,JL0CA036,CA
199931,22180,JL0CA046,CA
199932,22181,JL0CA156,チーフCA
199933,22181,JL0CA074,CA
199934,22181,JL0CA166,CA
199935,22181,JL0CA155,CA
199936,22181,JL0CA018,CA
199937,22181,JL0CA058,CA
199938,22181,JL0CA101,CA
199939,22182,JL0CA044,チーフCA
199940,22182,JL0CA054,CA
199941,22182,JL0CA167,CA
199942,22183,JL0CA032,チーフCA
199943,22183,JL0CA121,CA
199944,22183,JL0CA083,CA
199945,22183,JL0CA041,CA
199946,22183,JL0CA169,CA
199947,22184,JL0CA167,チーフCA
199948,22184,JL0CA028,CA
199949,22184,JL0CA088,CA
199950,22185,JL0CA055,チーフCA
199951,22185,JL0CA104,CA
199952,22185,JL0CA066,CA
199953,22185,JL0CA065,CA
199954,22185,JL0CA057,CA
199955,22185,JL0CA176,CA
199956,22185,JL0CA154,CA
199957,22185,JL0CA112,CA
199958,22186,JL0CA099,チーフCA
199959,22186,JL0CA177,CA
199960,22186,JL0CA148,CA
199961,22186,JL0CA132,CA
199962,22186,JL0CA083,CA
199963,22186,JL0CA092,CA
199964,22186,JL0CA129,CA
199965,22186,JL0CA032,CA
199966,22187,JL0CA028,チーフCA
199967,22187,JL0CA025,CA
199968,22187,JL0CA018,CA
199969,22187,JL0CA188,CA
199970,22187,JL0CA059,CA
199971,22187,JL0CA105,CA
199972,22187,JL0CA082,CA
199973,22188,JL0CA041,チーフCA
199974,22188,JL0CA160,CA
199975,22188,JL0CA094,CA
199976,22189,JL0CA076,チーフCA
199977,22189,JL0CA120,CA
199978,22189,JL0CA036,CA
199979,22189,JL0CA038,CA
199980,22190,JL0CA076,チーフCA
199981,22190,JL0CA068,CA
199982,22190,JL0CA090,CA
199983,22190,JL0CA189,CA
199984,22190,JL0CA123,CA
199985,22190,JL0CA168,CA
199986,22190,JL0CA147,CA
199987,22191,JL0CA085,チーフCA
199988,22191,JL0CA071,CA
199989,22191,JL0CA053,CA
199990,22191,JL0CA114,CA
199991,22191,JL0CA111,CA
199992,22191,JL0CA108,CA
199993,22191,JL0CA029,CA
199994,22191,JL0CA067,CA
199995,22192,JL0CA184,チーフCA
199996,22192,JL0CA145,CA
199997,22192,JL0CA103,CA
199998,22193,JL0CA117,チーフCA
199999,22193,JL0CA169,CA
200000,22193,JL0CA029,CA
200001,22193,JL0CA086,CA
200002,22194,JL0CA100,チーフCA
200003,22194,JL0CA070,CA
200004,22194,JL0CA184,CA
200005,22194,JL0CA088,CA
200006,22194,JL0CA042,CA
200007,22194,JL0CA103,CA
200008,22194,JL0CA065,CA
200009,22194,JL0CA182,CA
200010,22195,JL0CA181,チーフCA
200011,22195,JL0CA053,CA
200012,22195,JL0CA103,CA
200013,22195,JL0CA126,CA
200014,22195,JL0CA023,CA
200015,22196,JL0CA156,チーフCA
200016,22196,JL0CA053,CA
200017,22196,JL0CA172,CA
200018,22196,JL0CA150,CA
200019,22196,JL0CA050,CA
200020,22197,JL0CA138,チーフCA
200021,22197,JL0CA042,CA
200022,22197,JL0CA071,CA
200023,22197,JL0CA104,CA
200024,22197,JL0CA052,CA
200025,22198,JL0CA192,チーフCA
200026,22198,JL0CA163,CA
200027,22198,JL0CA085,CA
200028,22198,JL0CA072,CA
200029,22198,JL0CA037,CA
200030,22198,JL0CA003,CA
200031,22198,JL0CA042,CA
200032,22198,JL0CA043,CA
200033,22199,JL0CA120,チーフCA
200034,22199,JL0CA067,CA
200035,22199,JL0CA114,CA
200036,22199,JL0CA026,CA
200037,22199,JL0CA040,CA
200038,22199,JL0CA115,CA
200039,22200,JL0CA075,チーフCA
200040,22200,JL0CA200,CA
200041,22200,JL0CA022,CA
200042,22200,JL0CA049,CA
200043,22200,JL0CA086,CA
200044,22200,JL0CA151,CA
200045,22200,JL0CA153,CA
200046,22201,JL0CA105,チーフCA
200047,22201,JL0CA177,CA
200048,22201,JL0CA128,CA
200049,22201,JL0CA090,CA
200050,22201,JL0CA080,CA
200051,22202,JL0CA040,チーフCA
200052,22202,JL0CA127,CA
200053,22202,JL0CA029,CA
200054,22202,JL0CA125,CA
200055,22202,JL0CA070,CA
200056,22202,JL0CA134,CA
200057,22202,JL0CA153,CA
200058,22203,JL0CA192,チーフCA
200059,22203,JL0CA079,CA
200060,22203,JL0CA097,CA
200061,22204,JL0CA095,チーフCA
200062,22204,JL0CA126,CA
200063,22204,JL0CA071,CA
200064,22204,JL0CA084,CA
200065,22205,JL0CA073,チーフCA
